symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
AUTOAXLES,INE449A01011,2024-01-12,NSE,EQ,EQ,buy,false,3.000000,2227.450000,2905798,1000000016416322,2024-01-12T11:30:00
AUTOAXLES,INE449A01011,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,2227.450000,2905797,1000000016416322,2024-01-12T11:30:00
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,buy,false,28.000000,283.600000,92099800,1705039489683651924,2024-01-12T11:41:53
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,buy,false,7.000000,283.650000,92100000,1705039489683651924,2024-01-12T11:41:53
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,buy,false,47.000000,283.500000,92099300,1705039489683651924,2024-01-12T11:41:53
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,buy,false,18.000000,283.550000,92099500,1705039489683651924,2024-01-12T11:41:53
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,90.000000,284.000000,93560500,1705039489683794273,2024-01-12T11:46:35
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,105.000000,283.900000,93560900,1705039489683794273,2024-01-12T11:46:35
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,1.000000,283.950000,93560700,1705039489683794273,2024-01-12T11:46:35
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,4.000000,284.050000,93560300,1705039489683794273,2024-01-12T11:46:35
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,20.000000,367.050000,24857861,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,26.000000,366.700000,24857840,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.750000,24857841,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.800000,24857842,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.850000,24857843,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.900000,24857844,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.900000,24857845,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.900000,24857846,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.900000,24857847,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.900000,24857848,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.900000,24857849,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.900000,24857850,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,3.000000,366.900000,24857851,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.950000,24857852,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,3.000000,366.950000,24857853,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.950000,24857854,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,4.000000,366.950000,24857855,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.950000,24857856,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,366.950000,24857857,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,3.000000,366.950000,24857858,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,2.000000,366.950000,24857859,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.000000,24857860,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.050000,24857862,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,7.000000,367.100000,24857863,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857864,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857865,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857866,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,3.000000,367.150000,24857867,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,20.000000,367.150000,24857868,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857869,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857870,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,3.000000,367.150000,24857871,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857872,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857873,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857874,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857875,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857876,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857877,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857878,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.150000,24857879,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,1.000000,367.200000,24857880,1100000021527618,2024-01-12T11:46:54
FMGOETZE,INE529A01010,2024-01-12,NSE,EQ,EQ,buy,false,16.000000,367.200000,24857881,1100000021527618,2024-01-12T11:46:54
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,158.000000,284.200000,155197700,1705051397576152700,2024-01-12T14:59:56
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,131.000000,284.050000,155199000,1705051397576152700,2024-01-12T14:59:56
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,73.000000,284.100000,155198500,1705051397576152700,2024-01-12T14:59:56
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,32.000000,284.250000,155197400,1705051397576152700,2024-01-12T14:59:56
TDPOWERSYS,INE419M01027,2024-01-12,BSE,EQ,A,sell,false,6.000000,284.150000,155198000,1705051397576152700,2024-01-12T14:59:56
MARUTI,INE585B01010,2024-01-12,NSE,EQ,EQ,buy,false,2.000000,9965.350000,48460179,1200000043740714,2024-01-12T15:17:01
MARUTI,INE585B01010,2024-01-12,NSE,EQ,EQ,buy,false,3.000000,9965.750000,48460180,1200000043740714,2024-01-12T15:17:01
HDFCBANK,INE040A01034,2024-01-15,NSE,EQ,EQ,buy,false,6.000000,1661.350000,21352511,1100000005322461,2024-01-15T09:33:21
KOTAKBANK,INE237A01028,2024-01-15,NSE,EQ,EQ,buy,false,6.000000,1841.600000,41168203,1200000004833637,2024-01-15T09:33:33
FMGOETZE,INE529A01010,2024-01-16,BSE,EQ,B,buy,false,30.000000,381.600000,132746200,1705398664633016939,2024-01-16T15:27:39
EICHERMOT,INE066A01021,2024-01-17,NSE,EQ,EQ,sell,false,13.000000,3731.200000,20118107,1100000000458236,2024-01-17T09:15:12
FEDERALBNK,INE171A01029,2024-01-19,NSE,EQ,EQ,buy,false,300.000000,147.700000,22438080,1100000009827199,2024-01-19T09:55:39
LAXMIMACH,INE269B01029,2024-01-19,NSE,EQ,EQ,buy,false,1.000000,13467.400000,41960603,1200000009091974,2024-01-19T09:56:06
LAXMIMACH,INE269B01029,2024-01-19,NSE,EQ,EQ,buy,false,1.000000,13471.700000,41960605,1200000009091974,2024-01-19T09:56:06
LAXMIMACH,INE269B01029,2024-01-19,NSE,EQ,EQ,buy,false,1.000000,13471.650000,41960604,1200000009091974,2024-01-19T09:56:06
HDFCBANK,INE040A01034,2024-01-23,NSE,EQ,EQ,buy,false,3.000000,1465.950000,21694129,1100000004993378,2024-01-23T09:26:50
KOTAKBANK,INE237A01028,2024-01-23,NSE,EQ,EQ,buy,false,1.000000,1818.750000,41176962,1200000004139775,2024-01-23T09:27:11
KOTAKBANK,INE237A01028,2024-01-23,NSE,EQ,EQ,buy,false,1.000000,1818.750000,41176961,1200000004139775,2024-01-23T09:27:11
AUTOAXLES,INE449A01011,2024-01-23,NSE,EQ,EQ,sell,false,15.000000,2115.850000,7852994,1000000046173963,2024-01-23T14:44:58
DREAMFOLKS,INE0JS101016,2024-01-24,NSE,EQ,EQ,buy,false,100.000000,522.000000,24474789,1100000014757467,2024-01-24T10:35:47
HDFCBANK,INE040A01034,2024-01-24,BSE,EQ,A,buy,false,4.000000,1441.400000,14525300,1706078833698302376,2024-01-24T12:40:29
KOTAKBANK,INE237A01028,2024-01-24,NSE,EQ,EQ,buy,false,3.000000,1768.050000,46491025,1200000033875174,2024-01-24T12:40:39
ASIANPAINT,INE021A01026,2024-01-24,NSE,EQ,EQ,buy,false,2.000000,2978.700000,4977773,1000000030357074,2024-01-24T12:41:00
HAVELLS,INE176B01034,2024-01-24,NSE,EQ,EQ,buy,false,4.000000,1288.550000,27779746,1100000036771065,2024-01-24T12:41:26
SBICARD,INE018E01016,2024-02-01,BSE,EQ,A,sell,false,50.000000,717.250000,76948400,1706763011774103960,2024-02-01T10:23:18
IOC,INE242A01010,2024-02-01,BSE,EQ,A,sell,false,1000.000000,149.050000,2856200,1706758200321961704,2024-02-01T10:39:35
HAVELLS,INE176B01034,2024-02-01,BSE,EQ,A,buy,false,30.000000,1309.300000,3221400,1706767123734056699,2024-02-01T11:40:58
KOTAKBANK,INE237A01028,2024-02-01,NSE,EQ,EQ,buy,false,3.000000,1824.750000,45397499,1200000026903571,2024-02-01T11:41:21
HDFCBANK,INE040A01034,2024-02-01,NSE,EQ,EQ,buy,false,3.000000,1466.300000,26681095,1100000028302615,2024-02-01T11:41:33
ASIANPAINT,INE021A01026,2024-02-01,BSE,EQ,A,buy,false,3.000000,2946.800000,3878900,1706766685046413937,2024-02-01T11:42:39
JSL,INE220G01021,2024-02-02,NSE,EQ,EQ,buy,false,10.000000,583.700000,42620918,1200000010146457,2024-02-02T09:55:33
PROTEAN,INE004A01022,2024-02-02,BSE,EQ,B,buy,false,3.000000,1413.650000,12975900,1706844600000198520,2024-02-02T09:55:42
JSL,INE220G01021,2024-02-05,NSE,EQ,EQ,buy,false,3.000000,605.000000,41188899,1200000003708343,2024-02-05T09:24:28
JSL,INE220G01021,2024-02-05,NSE,EQ,EQ,buy,false,13.000000,605.000000,41188898,1200000003708343,2024-02-05T09:24:28
JSL,INE220G01021,2024-02-05,NSE,EQ,EQ,buy,false,2.000000,605.000000,41188900,1200000003708343,2024-02-05T09:24:28
PROTEAN,INE004A01022,2024-02-05,BSE,EQ,B,buy,false,7.000000,1552.850000,8152300,1707103800000177138,2024-02-05T09:24:42
AAVAS,INE216P01012,2024-02-05,NSE,EQ,EQ,sell,false,24.000000,1459.000000,1048016,1000000004994016,2024-02-05T09:35:31
AAVAS,INE216P01012,2024-02-05,NSE,EQ,EQ,sell,false,8.000000,1459.050000,1048015,1000000004994016,2024-02-05T09:35:31
HDFCBANK,INE040A01034,2024-02-05,BSE,EQ,A,buy,false,2.000000,1436.700000,2275600,1707103800220337862,2024-02-05T09:36:54
KOTAKBANK,INE237A01028,2024-02-05,BSE,EQ,A,buy,false,2.000000,1809.750000,9344900,1707105250382381738,2024-02-05T09:37:06
PROTEAN,INE004A01022,2024-02-05,BSE,EQ,B,buy,false,6.000000,1628.900000,52225700,1707103800000484679,2024-02-05T13:29:11
VADILALIND,INE694D01016,2024-02-07,NSE,EQ,EQ,sell,false,1.000000,3255.100000,61866105,1300000006563519,2024-02-07T09:41:07
VADILALIND,INE694D01016,2024-02-07,NSE,EQ,EQ,sell,false,1.000000,3255.150000,61866104,1300000006563519,2024-02-07T09:41:07
VADILALIND,INE694D01016,2024-02-07,NSE,EQ,EQ,sell,false,1.000000,3255.050000,61866106,1300000006563519,2024-02-07T09:41:07
VADILALIND,INE694D01016,2024-02-07,NSE,EQ,EQ,sell,false,1.000000,3255.050000,61866107,1300000006563519,2024-02-07T09:41:07
VADILALIND,INE694D01016,2024-02-07,NSE,EQ,EQ,sell,false,10.000000,3255.000000,61866108,1300000006563519,2024-02-07T09:41:07
VADILALIND,INE694D01016,2024-02-07,NSE,EQ,EQ,sell,false,5.000000,3254.000000,61866109,1300000006563519,2024-02-07T09:41:07
VADILALIND,INE694D01016,2024-02-07,NSE,EQ,EQ,sell,false,1.000000,3253.950000,61866110,1300000006563519,2024-02-07T09:41:07
PROTEAN,INE004A01022,2024-02-08,BSE,EQ,B,sell,false,16.000000,1436.950000,7142000,1707363000000158636,2024-02-08T09:30:55
SHANKARA,INE274V01019,2024-02-08,BSE,EQ,B,sell,false,18.000000,746.250000,22421000,1707364721944814746,2024-02-08T09:38:00
SHANKARA,INE274V01019,2024-02-08,BSE,EQ,B,sell,false,16.000000,745.750000,22421900,1707364721944814746,2024-02-08T09:38:00
SHANKARA,INE274V01019,2024-02-08,BSE,EQ,B,sell,false,39.000000,746.200000,22421300,1707364721944814746,2024-02-08T09:38:00
SHANKARA,INE274V01019,2024-02-08,BSE,EQ,B,sell,false,2.000000,746.000000,22421500,1707364721944814746,2024-02-08T09:38:00
SHANKARA,INE274V01019,2024-02-08,BSE,EQ,B,sell,false,25.000000,745.800000,22421700,1707364721944814746,2024-02-08T09:38:00
ASIANPAINT,INE021A01026,2024-02-09,BSE,EQ,A,buy,false,5.000000,2944.950000,1452900,1707449400163510952,2024-02-09T09:48:37
JSL,INE220G01021,2024-02-13,NSE,EQ,EQ,buy,false,20.000000,563.750000,50967901,1200000052769327,2024-02-13T15:05:37
HDFCBANK,INE040A01034,2024-02-14,NSE,EQ,EQ,buy,false,7.000000,1376.850000,20548954,1100000002089432,2024-02-14T09:20:00
KOTAKBANK,INE237A01028,2024-02-14,BSE,EQ,A,buy,false,6.000000,1719.100000,2135800,1707881400041195051,2024-02-14T09:20:13
MARUTI,INE585B01010,2024-02-14,NSE,EQ,EQ,sell,false,3.000000,10798.200000,41435899,1200000006259943,2024-02-14T09:37:48
MARUTI,INE585B01010,2024-02-14,NSE,EQ,EQ,sell,false,2.000000,10798.200000,41435898,1200000006259943,2024-02-14T09:37:48
RAMKY,INE874I01013,2024-02-14,NSE,EQ,EQ,buy,false,1.000000,619.850000,67436232,1300000036264890,2024-02-14T14:11:15
RAMKY,INE874I01013,2024-02-14,NSE,EQ,EQ,buy,false,49.000000,619.850000,67436231,1300000036264890,2024-02-14T14:11:15
KOTAKBANK,INE237A01028,2024-02-21,BSE,EQ,A,buy,false,3.000000,1761.050000,1447000,1708486200040191151,2024-02-21T09:22:04
HDFCBANK,INE040A01034,2024-02-21,NSE,EQ,EQ,buy,false,4.000000,1446.850000,20604188,1100000002555810,2024-02-21T09:22:15
ASIANPAINT,INE021A01026,2024-02-21,BSE,EQ,A,buy,false,2.000000,3009.300000,468800,1708486200040156252,2024-02-21T09:26:13
HAVELLS,INE176B01034,2024-02-29,BSE,EQ,A,sell,false,9.000000,1523.150000,1335300,1709177400405912535,2024-02-29T10:44:03
HAVELLS,INE176B01034,2024-02-29,BSE,EQ,A,sell,false,25.000000,1523.200000,1335100,1709177400405912535,2024-02-29T10:44:03
IOC,INE242A01010,2024-02-29,BSE,EQ,A,sell,false,1000.000000,166.200000,3459100,1709181036649487503,2024-02-29T10:44:27
JSL,INE220G01021,2024-02-29,NSE,EQ,EQ,buy,false,8.000000,649.000000,45342916,1200000032013032,2024-02-29T12:41:46
CAMS,INE596I01012,2024-02-29,NSE,EQ,EQ,buy,false,3.000000,3008.950000,3586090,1000000027235678,2024-02-29T12:42:15
IOC,INE242A01010,2024-03-04,BSE,EQ,A,sell,false,200.000000,174.900000,6362300,1709534559224836507,2024-03-04T14:03:05
FMGOETZE,INE529A01010,2024-03-06,NSE,EQ,EQ,sell,false,1.000000,348.650000,22436943,1100000011738517,2024-03-06T10:08:09
FMGOETZE,INE529A01010,2024-03-06,NSE,EQ,EQ,sell,false,139.000000,348.650000,22436944,1100000011738517,2024-03-06T10:08:09
FMGOETZE,INE529A01010,2024-03-06,BSE,EQ,B,sell,false,1.000000,348.000000,41055700,1709702671567032241,2024-03-06T10:55:40
FMGOETZE,INE529A01010,2024-03-06,BSE,EQ,B,sell,false,4.000000,348.050000,41055500,1709702671567032241,2024-03-06T10:55:40
FMGOETZE,INE529A01010,2024-03-06,BSE,EQ,B,sell,false,25.000000,348.500000,41055300,1709702671567032241,2024-03-06T10:55:40
RAMKY,INE874I01013,2024-03-07,NSE,EQ,EQ,sell,false,5.000000,549.100000,63611759,1300000016649854,2024-03-07T10:55:13
RAMKY,INE874I01013,2024-03-07,NSE,EQ,EQ,sell,false,10.000000,549.250000,63611755,1300000016649854,2024-03-07T10:55:13
RAMKY,INE874I01013,2024-03-07,NSE,EQ,EQ,sell,false,8.000000,549.100000,63611756,1300000016649854,2024-03-07T10:55:13
RAMKY,INE874I01013,2024-03-07,NSE,EQ,EQ,sell,false,15.000000,549.100000,63611757,1300000016649854,2024-03-07T10:55:13
RAMKY,INE874I01013,2024-03-07,NSE,EQ,EQ,sell,false,12.000000,549.100000,63611758,1300000016649854,2024-03-07T10:55:13
SBICARD,INE018E01016,2024-03-11,NSE,EQ,EQ,buy,false,18.000000,704.250000,63380134,1300000014202791,2024-03-11T10:35:33
HOMEFIRST,INE481N01025,2024-03-18,NSE,EQ,EQ,buy,false,100.000000,840.500000,22983165,1100000017024134,2024-03-18T10:59:50
HOMEFIRST,INE481N01025,2024-03-18,NSE,EQ,EQ,buy,false,15.000000,840.500000,22983166,1100000017024134,2024-03-18T10:59:50
HOMEFIRST,INE481N01025,2024-03-18,NSE,EQ,EQ,buy,false,3.000000,840.500000,22983162,1100000017024134,2024-03-18T10:59:50
HOMEFIRST,INE481N01025,2024-03-18,NSE,EQ,EQ,buy,false,1.000000,840.500000,22983163,1100000017024134,2024-03-18T10:59:50
HOMEFIRST,INE481N01025,2024-03-18,NSE,EQ,EQ,buy,false,1.000000,840.500000,22983164,1100000017024134,2024-03-18T10:59:50
IOC,INE242A01010,2024-03-18,BSE,EQ,A,sell,false,1200.000000,162.400000,3235800,1710736116187964311,2024-03-18T11:00:26
RELIGARE,INE621H01010,2024-03-18,NSE,EQ,EQ,buy,false,105.000000,216.350000,65345870,1300000028574182,2024-03-18T13:02:41
RELIGARE,INE621H01010,2024-03-18,NSE,EQ,EQ,buy,false,145.000000,216.400000,65345871,1300000028574182,2024-03-18T13:02:41
DREAMFOLKS,INE0JS101016,2024-03-20,BSE,EQ,A,sell,false,82.000000,467.750000,88888100,1710922246729833555,2024-03-20T13:57:02
DREAMFOLKS,INE0JS101016,2024-03-20,BSE,EQ,A,sell,false,13.000000,467.650000,88888300,1710922246729833555,2024-03-20T13:57:02
DREAMFOLKS,INE0JS101016,2024-03-20,BSE,EQ,A,sell,false,5.000000,467.950000,88887900,1710922246729833555,2024-03-20T13:57:02
TITAN,INE280A01028,2024-04-01,BSE,EQ,A,sell,false,26.000000,3737.000000,2472300,1711960958077325599,2024-04-01T14:32:55
TITAN,INE280A01028,2024-04-01,BSE,EQ,A,sell,false,4.000000,3736.750000,2472500,1711960958077325599,2024-04-01T14:32:55
HMAAGRO,INE0ECP01024,2024-04-02,NSE,EQ,EQ,buy,false,171.000000,55.900000,20425363,1100000001965528,2024-04-02T09:20:10
HMAAGRO,INE0ECP01024,2024-04-02,NSE,EQ,EQ,buy,false,185.000000,55.900000,20425365,1100000001965528,2024-04-02T09:20:10
HMAAGRO,INE0ECP01024,2024-04-02,NSE,EQ,EQ,buy,false,100.000000,55.900000,20425364,1100000001965528,2024-04-02T09:20:10
HMAAGRO,INE0ECP01024,2024-04-02,NSE,EQ,EQ,buy,false,233.000000,55.850000,20425359,1100000001965528,2024-04-02T09:20:10
HMAAGRO,INE0ECP01024,2024-04-02,NSE,EQ,EQ,buy,false,133.000000,55.850000,20425360,1100000001965528,2024-04-02T09:20:10
HMAAGRO,INE0ECP01024,2024-04-02,NSE,EQ,EQ,buy,false,100.000000,55.850000,20425361,1100000001965528,2024-04-02T09:20:10
HMAAGRO,INE0ECP01024,2024-04-02,NSE,EQ,EQ,buy,false,178.000000,55.850000,20425362,1100000001965528,2024-04-02T09:20:10
IEX,INE022Q01020,2024-04-02,NSE,EQ,EQ,buy,false,133.000000,140.450000,20740316,1100000003595177,2024-04-02T09:26:11
IEX,INE022Q01020,2024-04-02,NSE,EQ,EQ,buy,false,20.000000,140.450000,20740312,1100000003595177,2024-04-02T09:26:11
IEX,INE022Q01020,2024-04-02,NSE,EQ,EQ,buy,false,142.000000,140.450000,20740313,1100000003595177,2024-04-02T09:26:11
IEX,INE022Q01020,2024-04-02,NSE,EQ,EQ,buy,false,5.000000,140.450000,20740314,1100000003595177,2024-04-02T09:26:11
IEX,INE022Q01020,2024-04-02,NSE,EQ,EQ,buy,false,100.000000,140.450000,20740315,1100000003595177,2024-04-02T09:26:11
LAXMIMACH,INE269B01029,2024-04-03,NSE,EQ,EQ,sell,false,1.000000,16706.150000,41534377,1200000007911507,2024-04-03T09:47:09
LAXMIMACH,INE269B01029,2024-04-03,NSE,EQ,EQ,sell,false,2.000000,16706.150000,41534376,1200000007911507,2024-04-03T09:47:09
SATINDLTD,INE065D01027,2024-04-03,NSE,EQ,EQ,buy,false,199.000000,103.500000,65456729,1300000028659427,2024-04-03T12:52:43
SATINDLTD,INE065D01027,2024-04-03,NSE,EQ,EQ,buy,false,21.000000,103.500000,65456734,1300000028659427,2024-04-03T12:52:43
SATINDLTD,INE065D01027,2024-04-03,NSE,EQ,EQ,buy,false,59.000000,103.500000,65456735,1300000028659427,2024-04-03T12:52:43
SATINDLTD,INE065D01027,2024-04-03,NSE,EQ,EQ,buy,false,6.000000,103.500000,65456730,1300000028659427,2024-04-03T12:52:43
SATINDLTD,INE065D01027,2024-04-03,NSE,EQ,EQ,buy,false,37.000000,103.500000,65456731,1300000028659427,2024-04-03T12:52:43
SATINDLTD,INE065D01027,2024-04-03,NSE,EQ,EQ,buy,false,25.000000,103.500000,65456732,1300000028659427,2024-04-03T12:52:43
SATINDLTD,INE065D01027,2024-04-03,NSE,EQ,EQ,buy,false,113.000000,103.500000,65456733,1300000028659427,2024-04-03T12:52:43
JSL,INE220G01021,2024-04-12,NSE,EQ,EQ,buy,false,10.000000,702.400000,40845480,1200000004301465,2024-04-12T09:27:22
JSL,INE220G01021,2024-04-12,NSE,EQ,EQ,buy,false,3.000000,702.400000,40845481,1200000004301465,2024-04-12T09:27:22
JSL,INE220G01021,2024-04-12,NSE,EQ,EQ,buy,false,2.000000,702.400000,40845479,1200000004301465,2024-04-12T09:27:22
STARHEALTH,INE575P01011,2024-04-30,NSE,EQ,EQ,buy,false,5.000000,569.850000,64785144,1300000024265210,2024-04-30T12:23:03
STARHEALTH,INE575P01011,2024-04-30,NSE,EQ,EQ,buy,false,9.000000,570.000000,64785148,1300000024265210,2024-04-30T12:23:03
STARHEALTH,INE575P01011,2024-04-30,NSE,EQ,EQ,buy,false,16.000000,570.000000,64785147,1300000024265210,2024-04-30T12:23:03
STARHEALTH,INE575P01011,2024-04-30,NSE,EQ,EQ,buy,false,10.000000,569.900000,64785146,1300000024265210,2024-04-30T12:23:03
STARHEALTH,INE575P01011,2024-04-30,NSE,EQ,EQ,buy,false,105.000000,569.900000,64785145,1300000024265210,2024-04-30T12:23:03
STARHEALTH,INE575P01011,2024-04-30,NSE,EQ,EQ,buy,false,5.000000,569.550000,64785143,1300000024265210,2024-04-30T12:23:03
CEATLTD,INE482A01020,2024-05-21,NSE,EQ,EQ,buy,false,3.000000,2370.500000,8720645,1000000045590203,2024-05-21T15:12:59
CEATLTD,INE482A01020,2024-05-21,NSE,EQ,EQ,buy,false,1.000000,2370.500000,8720644,1000000045590203,2024-05-21T15:12:59
CEATLTD,INE482A01020,2024-05-21,NSE,EQ,EQ,buy,false,16.000000,2370.500000,8720643,1000000045590203,2024-05-21T15:12:59
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,3.000000,312.900000,70253324,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,33.000000,312.900000,70253329,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,1.000000,312.900000,70253328,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,10.000000,312.900000,70253327,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,3.000000,312.900000,70253326,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,1.000000,312.850000,70253312,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,3.000000,312.900000,70253313,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,1.000000,312.900000,70253314,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,10.000000,312.900000,70253315,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,10.000000,312.900000,70253316,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,4.000000,312.900000,70253317,1300000042525613,2024-05-21T15:13:33
